id,created_at,gender,age,travel_frequency,weight_monuments,weight_beaches,weight_mountains,weight_infrastructure,weight_costs,weight_safety,wsm_ranking_text,wsm_ranking,list_a_type,list_b_type,list_c_type,wsm_relevance,wsm_achievable,wsm_inspiring,asp_relevance,asp_achievable,asp_inspiring,real_relevance,real_achievable,real_inspiring,final_choice_letter,final_choice_type,is_synthetic,justification_text,personalization_useful
e42628d1-c055-40aa-902e-0c6ffe0a523f,2026-05-01 18:31:38.080001+00,Mężczyzna,18-25 lat,Częściej niż 3 razy w roku,0.15,0.15,0.15,0.05,0.3,0.2,"Włochy (76.4%), Chiny (74.8%), Hiszpania (69.3%), Francja (65.6%), Indie (65.3%), Grecja (63.3%), Gruzja (63.2%), Japonia (61.8%), USA (61.5%), Turcja (60.8%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7639999999999999,""matchPct"":76.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.7475,""matchPct"":74.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6925,""matchPct"":69.3},{""code"":""FR"",""name"":""Francja"",""score"":0.6559999999999999,""matchPct"":65.6},{""code"":""IN"",""name"":""Indie"",""score"":0.653,""matchPct"":65.3},{""code"":""GR"",""name"":""Grecja"",""score"":0.6329999999999999,""matchPct"":63.3},{""code"":""GE"",""name"":""Gruzja"",""score"":0.632,""matchPct"":63.2},{""code"":""JP"",""name"":""Japonia"",""score"":0.6175,""matchPct"":61.8},{""code"":""US"",""name"":""USA"",""score"":0.6154999999999999,""matchPct"":61.5},{""code"":""TR"",""name"":""Turcja"",""score"":0.6075,""matchPct"":60.8}]",aspirations,wsm,reality,4,4,3,3,2,4,4,5,4,C,reality,false,,tak
e493e1f5-0d7a-4390-a913-ac0287389046,2026-05-04 17:07:57.382381+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.1,0.3,0.4,0.1,0.05,0.05,"USA (79%), Chiny (74.6%), Włochy (72%), Indie (62.4%), Meksyk (61.2%), Japonia (60.4%), Indonezja (59.1%), Francja (58.7%), Australia (58.6%), Brazylia (58.4%)","[{""code"":""US"",""name"":""USA"",""score"":0.7895,""matchPct"":79},{""code"":""CN"",""name"":""Chiny"",""score"":0.746,""matchPct"":74.6},{""code"":""IT"",""name"":""Włochy"",""score"":0.72,""matchPct"":72},{""code"":""IN"",""name"":""Indie"",""score"":0.6235,""matchPct"":62.4},{""code"":""MX"",""name"":""Meksyk"",""score"":0.612,""matchPct"":61.2},{""code"":""JP"",""name"":""Japonia"",""score"":0.6035,""matchPct"":60.4},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5910000000000001,""matchPct"":59.1},{""code"":""FR"",""name"":""Francja"",""score"":0.587,""matchPct"":58.7},{""code"":""AU"",""name"":""Australia"",""score"":0.586,""matchPct"":58.6},{""code"":""BR"",""name"":""Brazylia"",""score"":0.584,""matchPct"":58.4}]",wsm,reality,aspirations,3,4,4,4,3,4,5,3,4,C,aspirations,false,,tak
e52766e7-8003-460a-88b6-75f69dfa0d12,2026-05-04 17:09:15.909751+00,Mężczyzna,18-25 lat,Raz w roku,0.4,0.2,0.05,0.25,0.05,0.05,"Włochy (84.7%), Francja (73.4%), Hiszpania (68.3%), Chiny (66%), USA (62.5%), Grecja (59.3%), Indie (58.6%), Japonia (57.4%), Wielka Brytania (55%), Meksyk (52.3%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.847,""matchPct"":84.7},{""code"":""FR"",""name"":""Francja"",""score"":0.7344999999999999,""matchPct"":73.4},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6829999999999999,""matchPct"":68.3},{""code"":""CN"",""name"":""Chiny"",""score"":0.6595,""matchPct"":66},{""code"":""US"",""name"":""USA"",""score"":0.6249999999999999,""matchPct"":62.5},{""code"":""GR"",""name"":""Grecja"",""score"":0.5925,""matchPct"":59.3},{""code"":""IN"",""name"":""Indie"",""score"":0.5855,""matchPct"":58.6},{""code"":""JP"",""name"":""Japonia"",""score"":0.5735,""matchPct"":57.4},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.55,""matchPct"":55},{""code"":""MX"",""name"":""Meksyk"",""score"":0.523,""matchPct"":52.3}]",wsm,aspirations,reality,5,3,4,1,2,3,3,5,3,A,wsm,false,"Preferuję podróżować po Europię niż po krajach poza Europą, zadecydowały o tym przede wszystkim kraje z bogatą historią i zabytkami oraz ładną infrastrukturą",tak
e5d14d87-2ba4-4789-b45d-105f6f57894c,2026-05-04 17:09:03.25249+00,Kobieta,18-25 lat,Raz na kilka lat,0.2,0,0.32,0.07,0.24,0.17,"Chiny (83.2%), Włochy (79.1%), USA (66.9%), Francja (66.8%), Hiszpania (66%), Indie (65%), Japonia (61.8%), Gruzja (59.8%), Kanada (59.7%), Słowenia (57.8%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8318,""matchPct"":83.2},{""code"":""IT"",""name"":""Włochy"",""score"":0.7912999999999999,""matchPct"":79.1},{""code"":""US"",""name"":""USA"",""score"":0.6689000000000002,""matchPct"":66.9},{""code"":""FR"",""name"":""Francja"",""score"":0.668,""matchPct"":66.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6604,""matchPct"":66},{""code"":""IN"",""name"":""Indie"",""score"":0.6496,""matchPct"":65},{""code"":""JP"",""name"":""Japonia"",""score"":0.6184,""matchPct"":61.8},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5981000000000001,""matchPct"":59.8},{""code"":""CA"",""name"":""Kanada"",""score"":0.597,""matchPct"":59.7},{""code"":""SI"",""name"":""Słowenia"",""score"":0.5782,""matchPct"":57.8}]",reality,wsm,aspirations,1,1,1,1,2,1,2,3,1,A,reality,false,Najwięcej zabytków/muzeów dostępnych dla osób poniżej 26 rż,trudno_powiedziec
e61d6b77-6a76-471a-b12d-7807a006c8fb,2026-05-04 17:26:44.074643+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.06,0,0.43,0.11,0.36,0.04,"Chiny (84.6%), Włochy (79.4%), USA (76.7%), Indie (71%), Kanada (70.2%), Francja (69.3%), Hiszpania (67.6%), Gruzja (66.5%), Turcja (65.5%), Słowenia (63.9%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8461000000000001,""matchPct"":84.6},{""code"":""IT"",""name"":""Włochy"",""score"":0.7938,""matchPct"":79.4},{""code"":""US"",""name"":""USA"",""score"":0.7668999999999999,""matchPct"":76.7},{""code"":""IN"",""name"":""Indie"",""score"":0.7098,""matchPct"":71},{""code"":""CA"",""name"":""Kanada"",""score"":0.7024999999999999,""matchPct"":70.2},{""code"":""FR"",""name"":""Francja"",""score"":0.6925,""matchPct"":69.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6759000000000001,""matchPct"":67.6},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6647000000000001,""matchPct"":66.5},{""code"":""TR"",""name"":""Turcja"",""score"":0.6549,""matchPct"":65.5},{""code"":""SI"",""name"":""Słowenia"",""score"":0.6389,""matchPct"":63.9}]",reality,aspirations,wsm,3,3,3,4,2,5,4,3,4,A,reality,false,"Lista zawiera kraje głownie europejskie oraz zawiera moją ulubioną część krajobrazu(tereny górzyste)w krajach takich jak Włochy czy Grecja. Kraje wybrane w tej liście przypadają dla mnie jako dobrze dostępne pod względem kosztów, ponieważ można znaleźć atrakcyjne nisko kosztowne podróże na aplikacjach np.Skyscanner.",tak
e71a02b5-c925-44dd-be3e-faa3bb545b4b,2026-05-04 17:13:55.946052+00,Kobieta,26-35 lat,Raz w roku,0.05,0.15,0.2,0.05,0.15,0.4,"Chiny (81.8%), Japonia (70.3%), Włochy (68.3%), Słowenia (67.8%), Gruzja (67.1%), Hiszpania (66.6%), Chorwacja (65.6%), USA (64.6%), Finlandia (64.2%), Andora (62.3%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8180000000000001,""matchPct"":81.8},{""code"":""JP"",""name"":""Japonia"",""score"":0.7030000000000001,""matchPct"":70.3},{""code"":""IT"",""name"":""Włochy"",""score"":0.6825,""matchPct"":68.3},{""code"":""SI"",""name"":""Słowenia"",""score"":0.6775,""matchPct"":67.8},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6705000000000001,""matchPct"":67.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6655,""matchPct"":66.6},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.6555000000000001,""matchPct"":65.6},{""code"":""US"",""name"":""USA"",""score"":0.646,""matchPct"":64.6},{""code"":""FI"",""name"":""Finlandia"",""score"":0.6420000000000001,""matchPct"":64.2},{""code"":""AD"",""name"":""Andora"",""score"":0.6225,""matchPct"":62.3}]",aspirations,reality,wsm,3,2,4,1,1,2,2,3,3,C,wsm,false,,tak
e727b0a6-a008-4890-adf3-dd833189b969,2026-05-04 17:10:03.416629+00,Mężczyzna,26-35 lat,Raz w roku,0.3,0.1,0.1,0.1,0.3,0.1,"Włochy (83.6%), Francja (72.4%), Chiny (71.5%), Hiszpania (71%), Indie (65.1%), Grecja (61.2%), Wielka Brytania (60%), Turcja (58.8%), USA (58.4%), Japonia (57%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8360000000000001,""matchPct"":83.6},{""code"":""FR"",""name"":""Francja"",""score"":0.724,""matchPct"":72.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.715,""matchPct"":71.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.71,""matchPct"":71},{""code"":""IN"",""name"":""Indie"",""score"":0.651,""matchPct"":65.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.612,""matchPct"":61.2},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.6,""matchPct"":60},{""code"":""TR"",""name"":""Turcja"",""score"":0.5880000000000001,""matchPct"":58.8},{""code"":""US"",""name"":""USA"",""score"":0.5840000000000001,""matchPct"":58.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.57,""matchPct"":57}]",aspirations,reality,wsm,2,2,3,1,1,4,4,4,2,B,reality,false,A i C koszt biletu w cenie całego pobytu na liście B,tak
e766ad82-b5f0-410b-8322-840dc7ce7ed8,2026-05-04 18:09:10.938425+00,Mężczyzna,18-25 lat,2-3 razy w roku,0.3,0.05,0.15,0.25,0.1,0.15,"Włochy (82.7%), Chiny (76.6%), Francja (72.6%), Hiszpania (70.8%), USA (65.9%), Japonia (63.7%), Wielka Brytania (60.4%), Indie (60.2%), Grecja (57.1%), Holandia (57%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8274999999999999,""matchPct"":82.7},{""code"":""CN"",""name"":""Chiny"",""score"":0.7655,""matchPct"":76.6},{""code"":""FR"",""name"":""Francja"",""score"":0.7264999999999999,""matchPct"":72.6},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7075,""matchPct"":70.8},{""code"":""US"",""name"":""USA"",""score"":0.659,""matchPct"":65.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.6365,""matchPct"":63.7},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.604,""matchPct"":60.4},{""code"":""IN"",""name"":""Indie"",""score"":0.6024999999999999,""matchPct"":60.2},{""code"":""GR"",""name"":""Grecja"",""score"":0.571,""matchPct"":57.1},{""code"":""NL"",""name"":""Holandia"",""score"":0.5695000000000001,""matchPct"":57}]",aspirations,reality,wsm,5,4,5,4,4,5,4,5,5,C,wsm,false,"Kraje wymienione na liście C stanowią wszystkie kierunki, które interesują mnie podczas, gdy niektóre propozycje z listy A i B nie są do końca trafne",tak
e7c6100e-0eac-4be3-9ca6-ea4927f262b1,2026-05-04 19:09:38.451705+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.19,0.07,0.15,0.17,0.29,0.13,"Włochy (81.3%), Chiny (75.9%), Hiszpania (73.2%), Francja (72.2%), Indie (65.8%), USA (64.9%), Grecja (64.2%), Wielka Brytania (62.9%), Japonia (62.8%), Gruzja (62.6%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.813,""matchPct"":81.3},{""code"":""CN"",""name"":""Chiny"",""score"":0.7586999999999999,""matchPct"":75.9},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7316,""matchPct"":73.2},{""code"":""FR"",""name"":""Francja"",""score"":0.7224,""matchPct"":72.2},{""code"":""IN"",""name"":""Indie"",""score"":0.6578999999999999,""matchPct"":65.8},{""code"":""US"",""name"":""USA"",""score"":0.6494,""matchPct"":64.9},{""code"":""GR"",""name"":""Grecja"",""score"":0.6424000000000001,""matchPct"":64.2},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.6288,""matchPct"":62.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.6277999999999999,""matchPct"":62.8},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6256999999999999,""matchPct"":62.6}]",aspirations,reality,wsm,2,4,2,5,2,5,3,3,3,A,aspirations,false,"Lista A jest  najbardziej inspirująca, ponieważ  dla mnie (jako Polaka)  są tam kraje ''egzotyczne'' z  całkowitą inną kulturą, przekonaniami i historią niż u nas w Europie. I dla mnie są to najciekawsze do zwiedzania kraje ( z tych 3 list)( i też najdroższa (loty))
Lista B czyli Europę uważam za taki ''szybki wyjazd'' żeby sobie odpocząć i pozwiedzać.
Lista C to taki mix tego i tego, co też jest w porządku żeby ''być u siebie'' i raz czas polecieć gdzieś dalej.",tak
e7d72a06-0b4f-4eac-bdbf-340da9c5a00e,2026-05-04 17:16:08.703222+00,Kobieta,26-35 lat,Raz w roku,0.05,0.4,0.05,0.05,0.4,0.05,"Grecja (78.7%), Włochy (74.5%), Tajlandia (71.5%), Hiszpania (70%), Indie (69.2%), Indonezja (68.8%), Turcja (67.4%), Filipiny (67.2%), Egipt (66.6%), Francja (65.6%)","[{""code"":""GR"",""name"":""Grecja"",""score"":0.7865000000000001,""matchPct"":78.7},{""code"":""IT"",""name"":""Włochy"",""score"":0.7454999999999999,""matchPct"":74.5},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.7145,""matchPct"":71.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6995,""matchPct"":70},{""code"":""IN"",""name"":""Indie"",""score"":0.6915000000000001,""matchPct"":69.2},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6875000000000001,""matchPct"":68.8},{""code"":""TR"",""name"":""Turcja"",""score"":0.6735000000000001,""matchPct"":67.4},{""code"":""PH"",""name"":""Filipiny"",""score"":0.6715000000000001,""matchPct"":67.2},{""code"":""EG"",""name"":""Egipt"",""score"":0.6655000000000001,""matchPct"":66.6},{""code"":""FR"",""name"":""Francja"",""score"":0.656,""matchPct"":65.6}]",reality,aspirations,wsm,5,2,5,3,1,5,4,3,3,C,wsm,false,,tak
e8b38a25-84a4-4f99-986c-15647d4e7d6f,2026-05-04 18:10:26.319727+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.05,0.12,0.13,0.2,0.3,0.2,"Chiny (76.8%), Włochy (76.4%), Hiszpania (75.5%), Gruzja (70.8%), Grecja (70.7%), Francja (69.6%), Chorwacja (69.4%), Słowenia (68.7%), Andora (68.6%), Japonia (68.5%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7677,""matchPct"":76.8},{""code"":""IT"",""name"":""Włochy"",""score"":0.764,""matchPct"":76.4},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7553000000000001,""matchPct"":75.5},{""code"":""GE"",""name"":""Gruzja"",""score"":0.7080000000000001,""matchPct"":70.8},{""code"":""GR"",""name"":""Grecja"",""score"":0.7074,""matchPct"":70.7},{""code"":""FR"",""name"":""Francja"",""score"":0.696,""matchPct"":69.6},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.6935000000000001,""matchPct"":69.4},{""code"":""SI"",""name"":""Słowenia"",""score"":0.6869000000000001,""matchPct"":68.7},{""code"":""AD"",""name"":""Andora"",""score"":0.6862,""matchPct"":68.6},{""code"":""JP"",""name"":""Japonia"",""score"":0.6852000000000001,""matchPct"":68.5}]",wsm,reality,aspirations,2,1,3,4,1,3,1,2,2,C,aspirations,false,,trudno_powiedziec
e94d965b-c3da-4778-9d21-5a6399d718b8,2026-05-04 17:18:12.084511+00,Nie chcę podawać,18-25 lat,Raz na kilka lat,0.2,0.05,0.25,0.15,0.15,0.2,"Chiny (80.9%), Włochy (78.2%), USA (67.7%), Hiszpania (67.5%), Francja (67%), Japonia (64.7%), Indie (62.1%), Gruzja (57.6%), Kanada (57.4%), Słowenia (56.9%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8085,""matchPct"":80.9},{""code"":""IT"",""name"":""Włochy"",""score"":0.7815,""matchPct"":78.2},{""code"":""US"",""name"":""USA"",""score"":0.6774999999999999,""matchPct"":67.7},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.675,""matchPct"":67.5},{""code"":""FR"",""name"":""Francja"",""score"":0.6704999999999999,""matchPct"":67},{""code"":""JP"",""name"":""Japonia"",""score"":0.647,""matchPct"":64.7},{""code"":""IN"",""name"":""Indie"",""score"":0.6209999999999999,""matchPct"":62.1},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5755,""matchPct"":57.6},{""code"":""CA"",""name"":""Kanada"",""score"":0.5735,""matchPct"":57.4},{""code"":""SI"",""name"":""Słowenia"",""score"":0.5690000000000001,""matchPct"":56.9}]",aspirations,wsm,reality,4,3,5,4,3,4,1,3,2,B,wsm,false,,tak
e98f5c93-59d2-4761-aea8-591af816cc21,2026-05-02 12:26:14.778092+00,Kobieta,26-35 lat,2-3 razy w roku,0.26,0.25,0.04,0.25,0,0.2,"Włochy (77.2%), Chiny (68.9%), Hiszpania (68.6%), Francja (67.3%), Japonia (64.7%), USA (64.6%), Grecja (62.1%), Australia (59.6%), Indie (56.7%), Tajlandia (55.5%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.772,""matchPct"":77.2},{""code"":""CN"",""name"":""Chiny"",""score"":0.6888,""matchPct"":68.9},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6862,""matchPct"":68.6},{""code"":""FR"",""name"":""Francja"",""score"":0.6726,""matchPct"":67.3},{""code"":""JP"",""name"":""Japonia"",""score"":0.6469,""matchPct"":64.7},{""code"":""US"",""name"":""USA"",""score"":0.6462,""matchPct"":64.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.6214,""matchPct"":62.1},{""code"":""AU"",""name"":""Australia"",""score"":0.5964,""matchPct"":59.6},{""code"":""IN"",""name"":""Indie"",""score"":0.5667,""matchPct"":56.7},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5547,""matchPct"":55.5}]",reality,aspirations,wsm,5,5,5,5,5,5,3,5,3,B,aspirations,false,,tak
e9a798f8-3b9c-412f-878c-46b650f442b2,2026-05-04 17:20:33.597927+00,Mężczyzna,18-25 lat,Raz w roku,0.2,0,0.3,0.1,0.15,0.25,"Chiny (84.7%), Włochy (77.1%), USA (66.8%), Hiszpania (65.9%), Japonia (65.2%), Francja (64.9%), Indie (61.9%), Kanada (59.9%), Gruzja (59.2%), Słowenia (59%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.847,""matchPct"":84.7},{""code"":""IT"",""name"":""Włochy"",""score"":0.771,""matchPct"":77.1},{""code"":""US"",""name"":""USA"",""score"":0.6684999999999999,""matchPct"":66.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6585,""matchPct"":65.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.6515,""matchPct"":65.2},{""code"":""FR"",""name"":""Francja"",""score"":0.649,""matchPct"":64.9},{""code"":""IN"",""name"":""Indie"",""score"":0.6185,""matchPct"":61.9},{""code"":""CA"",""name"":""Kanada"",""score"":0.599,""matchPct"":59.9},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5915,""matchPct"":59.2},{""code"":""SI"",""name"":""Słowenia"",""score"":0.5895,""matchPct"":59}]",aspirations,reality,wsm,3,1,2,2,1,2,4,4,3,B,reality,false,,trudno_powiedziec
e9ce7126-6a3e-42ba-baf4-392858bd6130,2026-05-02 18:34:12.286258+00,Kobieta,26-35 lat,Częściej niż 3 razy w roku,0.12,0.35,0.28,0.07,0.08,0.1,"USA (72.5%), Włochy (71.4%), Chiny (70.5%), Indie (61.6%), Grecja (60.5%), Japonia (59.7%), Indonezja (59.6%), Tajlandia (59.3%), Meksyk (58.9%), Australia (58.8%)","[{""code"":""US"",""name"":""USA"",""score"":0.7248,""matchPct"":72.5},{""code"":""IT"",""name"":""Włochy"",""score"":0.7142,""matchPct"":71.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.7047999999999999,""matchPct"":70.5},{""code"":""IN"",""name"":""Indie"",""score"":0.6163000000000001,""matchPct"":61.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.605,""matchPct"":60.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.5974999999999999,""matchPct"":59.7},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5960000000000001,""matchPct"":59.6},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5931000000000001,""matchPct"":59.3},{""code"":""MX"",""name"":""Meksyk"",""score"":0.5887,""matchPct"":58.9},{""code"":""AU"",""name"":""Australia"",""score"":0.5879999999999999,""matchPct"":58.8}]",wsm,reality,aspirations,4,5,5,5,5,5,4,5,2,C,aspirations,false,"Dużo kierunków, które mam na swojej liście “do zobaczenia”",trudno_powiedziec
ea26d337-d7c5-435a-82d7-a9870bad92dd,2026-05-04 17:08:40.378473+00,Kobieta,18-25 lat,Raz w roku,0.3,0,0,0.1,0.1,0.5,"Chiny (81.2%), Włochy (76%), Hiszpania (72.9%), Holandia (71.9%), Japonia (69.3%), Andora (66.7%), Czechy (65.9%), Singapur (64.8%), Francja (64.7%), Chorwacja (63.9%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.812,""matchPct"":81.2},{""code"":""IT"",""name"":""Włochy"",""score"":0.76,""matchPct"":76},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7290000000000001,""matchPct"":72.9},{""code"":""NL"",""name"":""Holandia"",""score"":0.7190000000000001,""matchPct"":71.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.6930000000000001,""matchPct"":69.3},{""code"":""AD"",""name"":""Andora"",""score"":0.667,""matchPct"":66.7},{""code"":""CZ"",""name"":""Czechy"",""score"":0.659,""matchPct"":65.9},{""code"":""SG"",""name"":""Singapur"",""score"":0.648,""matchPct"":64.8},{""code"":""FR"",""name"":""Francja"",""score"":0.647,""matchPct"":64.7},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.639,""matchPct"":63.9}]",aspirations,reality,wsm,4,3,5,3,2,3,3,5,2,C,wsm,false,Lista c ma najciekawsze kierunki oraz do większości z  nich dałabym radę się na ten momet wybrać.,tak
ead4e50f-e41f-4431-8dd4-0fbc8eed0182,2026-05-04 17:09:53.5664+00,Kobieta,18-25 lat,2-3 razy w roku,0.34,0.25,0.1,0.02,0.29,0,"Włochy (83%), Francja (69.4%), Indie (65.3%), Hiszpania (65.1%), Chiny (63.8%), Grecja (61.5%), USA (57.2%), Meksyk (57.1%), Turcja (55.1%), Tajlandia (51.7%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8298999999999999,""matchPct"":83},{""code"":""FR"",""name"":""Francja"",""score"":0.6944,""matchPct"":69.4},{""code"":""IN"",""name"":""Indie"",""score"":0.6526,""matchPct"":65.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6505,""matchPct"":65.1},{""code"":""CN"",""name"":""Chiny"",""score"":0.6380000000000001,""matchPct"":63.8},{""code"":""GR"",""name"":""Grecja"",""score"":0.6147,""matchPct"":61.5},{""code"":""US"",""name"":""USA"",""score"":0.5721999999999999,""matchPct"":57.2},{""code"":""MX"",""name"":""Meksyk"",""score"":0.5708,""matchPct"":57.1},{""code"":""TR"",""name"":""Turcja"",""score"":0.5513,""matchPct"":55.1},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5174,""matchPct"":51.7}]",wsm,reality,aspirations,2,5,4,4,2,4,3,5,2,A,wsm,false,Myślę że jest najbardziej osiągalna finansowo,tak
eb3fd7a6-bbfb-4efa-a516-49d0e4927702,2026-05-04 17:08:28.743254+00,Inna,18-25 lat,Raz na kilka lat,0.35,0.2,0.2,0.05,0.05,0.15,"Włochy (78.3%), Chiny (71.9%), Francja (63.1%), USA (61.3%), Hiszpania (59.6%), Indie (58.4%), Japonia (56.1%), Grecja (50.1%), Meksyk (47.9%), Australia (46.8%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.783,""matchPct"":78.3},{""code"":""CN"",""name"":""Chiny"",""score"":0.7189999999999999,""matchPct"":71.9},{""code"":""FR"",""name"":""Francja"",""score"":0.6305,""matchPct"":63.1},{""code"":""US"",""name"":""USA"",""score"":0.6125,""matchPct"":61.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5955,""matchPct"":59.6},{""code"":""IN"",""name"":""Indie"",""score"":0.584,""matchPct"":58.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.5605,""matchPct"":56.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.5015,""matchPct"":50.1},{""code"":""MX"",""name"":""Meksyk"",""score"":0.47850000000000004,""matchPct"":47.9},{""code"":""AU"",""name"":""Australia"",""score"":0.46799999999999997,""matchPct"":46.8}]",wsm,reality,aspirations,3,1,4,3,1,3,2,1,3,A,wsm,false,,trudno_powiedziec
eb886754-bb8a-4b6c-aa49-f86cec75e064,2026-05-04 18:03:26.691342+00,Kobieta,26-35 lat,2-3 razy w roku,0.09,0.15,0.37,0,0.2,0.19,"Chiny (81.1%), Włochy (72.1%), USA (70.5%), Indie (64.5%), Japonia (62.3%), Hiszpania (60.4%), Francja (58.8%), Gruzja (58.3%), Indonezja (57.7%), Kanada (57.4%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8107,""matchPct"":81.1},{""code"":""IT"",""name"":""Włochy"",""score"":0.7212999999999999,""matchPct"":72.1},{""code"":""US"",""name"":""USA"",""score"":0.7048,""matchPct"":70.5},{""code"":""IN"",""name"":""Indie"",""score"":0.6454,""matchPct"":64.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.6225,""matchPct"":62.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6036999999999999,""matchPct"":60.4},{""code"":""FR"",""name"":""Francja"",""score"":0.5884,""matchPct"":58.8},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5827,""matchPct"":58.3},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5767,""matchPct"":57.7},{""code"":""CA"",""name"":""Kanada"",""score"":0.5742,""matchPct"":57.4}]",reality,aspirations,wsm,4,5,5,3,5,4,3,5,2,C,wsm,false,Najmniej zaliczonych kierunkow,tak
